,colony,treatment,week,date,exp_date,bees_sum_perweek,comb_sum_perweek,first_comb_frame,bees_percombcm2,combcm2_perbee,nframes_with_comb,avg_comb_perframe,initial_region,nestarea_seasontotal,prop_area_seasontotal,days_since_last_insp,nestheight,nestwidth,nestaspecthw,nestdepth,nestarea,nestareagrowth,nestcentX,nestcentY,nestcentZ,nestheightperc,nestwidthperc,nestdepthperc,nestareaperc,initialN,initialE,initialQ,initialQl,bees_sumgrowth,nframes_growth,Weight_Day_Mean,Weight_Gain,Temp_Day_Mean,Temp_Week_Mean,Temp_OO_Mean,Amb_Temp_Day_Mean,Amb_Temp_Day_Min,Amb_Temp_Day_Max,Amb_Temp_Day_Diff,Precip_Day_Ttl,Cloud_Cover_Mean,Wind_Mean,Nest_Amb_Diff,Nest_Amb_Diff_Mean,Nest_Amb_Diff_Min,Nest_Amb_Diff_Max,Gram_perBee
135,SH6,SH,7,20210524,50,6900.0,6087.5,10.0,133.33333333333334,0.0075,10.0,608.75,3,7700.0,0.7905844155844156,7.0,20.0276295133438,43.1,0.45355086300090647,10.0,6421.302565844116,263.05638974391843,293.3,120.7,5.533495145631068,0.981746544771755,1.0,1.0,0.7303242079345931,0.0,1.0,3.0,SE,1400.0,0.0,2.820861678004535,-0.37358276643991006,36.3063043478261,35.13832441991432,0.3545458937198093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4088205330441355
136,SH6,SH,8,20210531,57,6300.0,6275.0,10.0,83.33333333333333,0.012,10.0,627.5,3,7700.0,0.814935064935065,7.0,19.824646781789642,43.1,0.4593207774372545,10.0,6578.387439084801,163.32010762281027,293.2,123.1,5.54866828087167,0.9717964108720414,1.0,1.0,0.7481901914249581,0.0,1.0,3.0,SE,-600.0,0.0,2.899281934996221,0.07842025699168609,34.69601395117086,33.983714357271786,-0.3143497757847522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4602034817454319
137,SH6,SH,9,20210608,65,8000.0,7350.0,10.0,123.07692307692308,0.008125,10.0,735.0,3,7700.0,0.9545454545454546,8.0,20.095290423861854,43.1,0.4608917927335008,10.0,7590.816454386611,1012.4290153018101,303.7,136.8,5.501027667984189,0.9850632560716596,1.0,1.0,0.8633383893347222,0.0,1.0,3.0,SE,1700.0,0.0,5.05328798185941,2.1540060468631888,35.281801994301986,32.03479056810233,-0.0192521367521359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6316609977324262
138,SH6,SH,10,20210615,72,9100.0,7512.5,10.0,123.07692307692308,0.008125,10.0,751.25,3,7700.0,0.9756493506493508,7.0,19.959968602825747,43.1,0.4573534540399722,10.0,7710.60894930367,129.5756783785847,306.1,137.9,5.494946304485155,0.9784298334718504,1.0,1.0,0.8769629395049895,0.0,1.0,3.0,SE,1100.0,0.0,4.266061980347695,-0.7872260015117147,36.323091787439616,35.125152833844254,0.2949758454106309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.468798019818428
139,SH6,SH,11,20210623,80,10400.0,7625.0,10.0,200.0,0.005,10.0,762.5,3,7700.0,0.9902597402597404,8.0,19.824646781789642,43.1,0.4549648490627197,10.0,7658.0077429522735,0.0,306.1,137.5,5.492890995260663,0.9717964108720414,1.0,1.0,0.8709803629216453,0.0,1.0,3.0,SE,1300.0,0.0,3.0678382464096754,-1.1982237339380197,33.31261111111112,34.410316830613425,-0.7515111111111102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2949844467701611
140,SH6,SH,12,20210706,87,7700.0,7437.5,10.0,146.9387755102041,0.0068055555555555,10.0,743.75,3,7700.0,0.9659090909090908,7.0,15.967974882260599,43.1,0.35714285714285715,10.0,6298.845675618396,0.0,311.6,107.5,5.5,0.7827438667774804,1.0,1.0,0.7163966238590597,0.0,1.0,3.0,SE,-2700.0,0.0,2.849962207105065,-0.2178760393046102,35.155651340996165,34.97815132076567,-0.0719412515964228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701249619616968
141,SH7,SH,0,0,0,10700.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10700.0,0.0,2.1082766439909317,0.0,30.449833333333327,20.87723148148148,-3.6884777777777775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2027189080760511
142,SH7,SH,1,20210412,8,7200.0,2000.0,9.0,0.0,0.0,7.0,285.7142857142857,3,8162.5,0.2450229709035222,8.0,19.75698587127159,26.320094191522767,0.8519644896005262,7.0,2323.8700230180234,2323.8700230180234,163.85714285714286,118.42857142857143,7.391807658058771,0.9684796995721368,0.6106750392464679,0.7,0.26430440187184656,0.0,1.0,3.0,SE,7200.0,7.0,6.450296247531273,4.342019603540341,32.26558791801511,31.27037414160421,-1.311521035598704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958744788237878
143,SH7,SH,2,20210419,15,8200.0,4150.0,9.0,200.0,0.005,10.0,415.0,3,8162.5,0.5084226646248086,7.0,19.75698587127159,43.1,0.6505173607415727,10.0,4354.212496198577,2030.342473180554,280.9,111.6,6.047912388774812,0.9684796995721368,1.0,1.0,0.4952245685135546,0.0,1.0,3.0,SE,1000.0,3.0,3.862433862433864,-2.5878623850974085,28.66689814814815,30.149437643728795,-4.6631018518518506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4710285198090078
144,SH7,SH,3,20210426,22,7600.0,5200.0,9.0,47.05882352941177,0.02125,10.0,520.0,3,8162.5,0.6370597243491577,7.0,19.959968602825747,43.1,0.5118700129242696,10.0,5547.976044448937,1193.7635482503592,299.8,119.5,5.880730525531122,0.9784298334718504,1.0,1.0,0.630996774993055,0.0,1.0,3.0,SE,-600.0,0.0,5.348828420256993,1.4863945578231288,28.87731481481481,29.473560236060237,-4.46486111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7037932131917096
145,SH7,SH,4,20210502,28,9500.0,6487.5,9.0,152.38095238095238,0.0065625,10.0,648.75,3,8162.5,0.7947932618683001,6.0,20.0276295133438,43.1,0.4777190619894184,10.0,6734.199628655715,1186.223584206778,302.5,129.5,5.617193970515157,0.981746544771755,1.0,1.0,0.7659114267612614,0.0,1.0,3.0,SE,1900.0,0.0,7.149281934996222,1.800453514739229,33.17216610549944,32.419885794163,-0.7208866442199766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752555993157497
146,SH7,SH,5,20210508,34,12100.0,7637.5,9.0,165.0793650793651,0.0060576923076923,10.0,763.75,3,8162.5,0.9356814701378254,6.0,20.0276295133438,43.1,0.4599562116349639,10.0,7711.515393068473,981.0147874529607,309.6,139.7,5.509735634003483,0.981746544771755,1.0,1.0,0.8770660335139977,0.0,1.0,3.0,SE,2600.0,0.0,9.09939531368103,1.9501133786848088,28.08125,31.378809007612883,-5.248749999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7520161416265314
147,SH7,SH,6,20210517,43,12800.0,8000.0,9.0,135.3846153846154,0.0073863636363636,10.0,800.0,3,8162.5,0.9800918836140888,9.0,20.298273155416016,43.1,0.461470595709195,10.0,8058.8435849461175,347.3281918776445,316.7,143.7,5.491880813495192,0.9950133899713735,1.0,1.0,0.9165692626525315,0.0,1.0,3.0,SE,700.0,0.0,11.741496598639452,2.6421012849584216,34.375568942436416,33.63437051428631,-0.4960575635876837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9173044217687072
148,SH7,SH,7,20210524,50,12400.0,8000.0,9.0,160.0,0.00625,10.0,800.0,3,8162.5,0.9800918836140888,7.0,20.43359497645212,43.1,0.464482285469572,10.0,8065.358077255781,20.491122683102958,316.6,144.1,5.498262792166772,1.0016468125711824,1.0,1.0,0.917310185757675,0.0,1.0,3.0,SE,-400.0,0.0,11.382086167800454,-0.3594104308389987,35.00256410256413,33.064174049055005,-0.5179700854700834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9179101748226172
149,SH7,SH,8,20210531,57,11900.0,8062.5,9.0,133.33333333333334,0.0075,10.0,806.25,3,8162.5,0.987748851454824,7.0,20.365934065934066,43.1,0.46350091150024353,10.0,8112.1772711074545,53.63125608412656,324.7,149.2,5.496224040276903,0.9983301012712779,1.0,1.0,0.9226351475259832,0.0,1.0,3.0,SE,-500.0,0.0,11.459183673469392,0.07709750566893803,33.69569023569023,33.064174049055005,-0.7780875420875415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9629566112159152
150,SH7,SH,9,20210608,65,8700.0,8162.5,9.0,96.96969696969695,0.0103125,10.0,816.25,3,8162.5,1.0,8.0,20.365934065934066,43.1,0.4636200954745665,10.0,8194.118871845807,83.94218621925313,317.9,144.9,5.495678139242496,0.9983301012712779,1.0,1.0,0.931954741804946,0.0,1.0,3.0,SE,-3200.0,0.0,14.20162509448224,2.742441421012849,33.67407407407408,33.86794667814714,-0.2090347923681251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6323707005152
151,SH7,SH,10,20210615,72,11700.0,8162.5,9.0,147.69230769230768,0.0067708333333333,10.0,816.25,3,8162.5,1.0,7.0,20.501255886970174,43.1,0.4674452898492988,10.0,8202.43709568745,19.9417628256474,325.8,150.7,5.495750708215297,1.004963523871087,1.0,1.0,0.9329008115744791,0.0,1.0,3.0,SE,3000.0,0.0,12.73053665910809,-1.471088435374151,35.76299489144316,34.29583801555652,0.1096296296296311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0880800563340247
152,SH7,SH,11,20210623,80,12400.0,8125.0,9.0,206.0606060606061,0.0048529411764705,10.0,812.5,3,8162.5,0.9954058192955588,8.0,20.43359497645212,43.1,0.46549039992456975,10.0,8180.709913325072,5.988022446268474,317.7,154.2,5.501336688158515,1.0016468125711824,1.0,1.0,0.9304296794191657,0.0,1.0,3.0,SE,700.0,0.0,11.350907029478458,-1.3796296296296315,32.58425925925926,33.65914743973588,-1.124074074074073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9153957281837466
153,SH7,SH,12,20210706,87,10300.0,8100.0,9.0,135.3846153846154,0.0073863636363636,10.0,810.0,3,8162.5,0.9923430321592648,7.0,20.230612244897962,43.1,0.42159354485127903,10.0,7466.940384529131,0.0,316.8,130.9,5.494808055380743,0.9916966786714688,1.0,1.0,0.8492493954471055,0.0,1.0,3.0,SE,-2100.0,0.0,10.319916855631142,-1.0309901738473162,33.52916666666666,34.28701892086246,-0.4163425925925921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019336753039942
